   # 1:time (constant)	2:frequency	3:filter1 (low)	4:filter2	5:filter3   6:filter4	7:filter5	8:filter6	9:filter7	10:filter8	11:filter9  12:filter10 (middle)	13:filter11	14:filter12	15:filter13	16:filter14 (high)
   5.0000000e-01   1.1710000e+03   4.2169562e-11   1.1709939e-10   3.4688912e-10   1.1120090e-09   3.9213543e-09   1.5514204e-08   7.0635542e-08   3.8353298e-07   2.6215836e-06   2.4623630e-05   3.6883012e-04   1.1257497e-02   7.6522068e-01   5.1760707e+00
   5.0000000e-01   1.1720000e+03   4.1868357e-11   1.1623282e-10   3.4419899e-10   1.1028646e-09   3.8867482e-09   1.5365434e-08   6.9889324e-08   3.7899356e-07   2.5860394e-06   2.4229256e-05   3.6155570e-04   1.0973103e-02   7.4423110e-01   5.2247730e+00
   5.0000000e-01   1.1730000e+03   4.1569583e-11   1.1537351e-10   3.4153251e-10   1.0938056e-09   3.8524885e-09   1.5218280e-08   6.9152013e-08   3.7451467e-07   2.5510365e-06   2.3841947e-05   3.5444070e-04   1.0696540e-02   7.2378505e-01   5.2723976e+00
   5.0000000e-01   1.1740000e+03   4.1273217e-11   1.1452139e-10   3.3888946e-10   1.0848310e-09   3.8185714e-09   1.5072722e-08   6.8423491e-08   3.7009543e-07   2.5165657e-06   2.3461564e-05   3.4748128e-04   1.0427577e-02   7.0387097e-01   5.3188962e+00
   5.0000000e-01   1.1750000e+03   4.0979239e-11   1.1367639e-10   3.3626961e-10   1.0759400e-09   3.7849931e-09   1.4928741e-08   6.7703642e-08   3.6573494e-07   2.4826180e-06   2.3087971e-05   3.4067371e-04   1.0165990e-02   6.8447741e-01   5.3642207e+00
   5.0000000e-01   1.1760000e+03   4.0687627e-11   1.1283846e-10   3.3367272e-10   1.0671317e-09   3.7517497e-09   1.4786318e-08   6.6992351e-08   3.6143233e-07   2.4491847e-06   2.2721032e-05   3.3401436e-04   9.9115611e-03   6.6559301e-01   5.4083238e+00
   5.0000000e-01   1.1770000e+03   4.0398360e-11   1.1200752e-10   3.3109858e-10   1.0584052e-09   3.7188375e-09   1.4645434e-08   6.6289504e-08   3.5718677e-07   2.4162571e-06   2.2360619e-05   3.2749969e-04   9.6640799e-03   6.4720651e-01   5.4511591e+00
   5.0000000e-01   1.1780000e+03   4.0111417e-11   1.1118351e-10   3.2854696e-10   1.0497597e-09   3.6862529e-09   1.4506070e-08   6.5594990e-08   3.5299739e-07   2.3838267e-06   2.2006602e-05   3.2112624e-04   9.4233425e-03   6.2930679e-01   5.4926809e+00
   5.0000000e-01   1.1790000e+03   3.9826776e-11   1.1036636e-10   3.2601764e-10   1.0411944e-09   3.6539922e-09   1.4368209e-08   6.4908699e-08   3.4886339e-07   2.3518852e-06   2.1658856e-05   3.1489067e-04   9.1891512e-03   6.1188281e-01   5.5328444e+00
   5.0000000e-01   1.1800000e+03   3.9544417e-11   1.0955601e-10   3.2351041e-10   1.0327084e-09   3.6220518e-09   1.4231832e-08   6.4230521e-08   3.4478394e-07   2.3204245e-06   2.1317258e-05   3.0878969e-04   8.9613145e-03   5.9492371e-01   5.5716059e+00
   5.0000000e-01   1.1810000e+03   3.9264321e-11   1.0875239e-10   3.2102503e-10   1.0243008e-09   3.5904282e-09   1.4096921e-08   6.3560352e-08   3.4075824e-07   2.2894365e-06   2.0981689e-05   3.0282012e-04   8.7396469e-03   5.7841874e-01   5.6089229e+00
   5.0000000e-01   1.1820000e+03   3.8986465e-11   1.0795545e-10   3.1856132e-10   1.0159710e-09   3.5591177e-09   1.3963459e-08   6.2898084e-08   3.3678552e-07   2.2589134e-06   2.0652030e-05   2.9697886e-04   8.5239686e-03   5.6235729e-01   5.6447540e+00
   5.0000000e-01   1.1830000e+03   3.8710832e-11   1.0716513e-10   3.1611904e-10   1.0077180e-09   3.5281171e-09   1.3831428e-08   6.2243615e-08   3.3286498e-07   2.2288474e-06   2.0328168e-05   2.9126287e-04   8.3141054e-03   5.4672891e-01   5.6790592e+00
   5.0000000e-01   1.1840000e+03   3.8437400e-11   1.0638135e-10   3.1369800e-10   9.9954115e-10   3.4974228e-09   1.3700811e-08   6.1596842e-08   3.2899588e-07   2.1992310e-06   2.0009988e-05   2.8566921e-04   8.1098885e-03   5.3152328e-01   5.7117998e+00
   5.0000000e-01   1.1850000e+03   3.8166151e-11   1.0560406e-10   3.1129799e-10   9.9143957e-10   3.4670314e-09   1.3571592e-08   6.0957665e-08   3.2517747e-07   2.1700566e-06   1.9697382e-05   2.8019501e-04   7.9111542e-03   5.1673025e-01   5.7429386e+00
   5.0000000e-01   1.1860000e+03   3.7897064e-11   1.0483320e-10   3.0891879e-10   9.8341252e-10   3.4369397e-09   1.3443753e-08   6.0325983e-08   3.2140899e-07   2.1413171e-06   1.9390242e-05   2.7483745e-04   7.7177440e-03   5.0233984e-01   5.7724401e+00
   5.0000000e-01   1.1870000e+03   3.7630121e-11   1.0406872e-10   3.0656022e-10   9.7545923e-10   3.4071442e-09   1.3317278e-08   5.9701700e-08   3.1768974e-07   2.1130051e-06   1.9088461e-05   2.6959383e-04   7.5295041e-03   4.8834221e-01   5.8002703e+00
   5.0000000e-01   1.1880000e+03   3.7365302e-11   1.0331054e-10   3.0422207e-10   9.6757895e-10   3.3776418e-09   1.3192152e-08   5.9084718e-08   3.1401899e-07   2.0851137e-06   1.8791936e-05   2.6446147e-04   7.3462856e-03   4.7472769e-01   5.8263969e+00
   5.0000000e-01   1.1890000e+03   3.7102589e-11   1.0255862e-10   3.0190415e-10   9.5977091e-10   3.3484293e-09   1.3068357e-08   5.8474943e-08   3.1039604e-07   2.0576359e-06   1.8500567e-05   2.5943778e-04   7.1679442e-03   4.6148678e-01   5.8507895e+00
   5.0000000e-01   1.1900000e+03   3.6841963e-11   1.0181290e-10   2.9960625e-10   9.5203438e-10   3.3195034e-09   1.2945878e-08   5.7872281e-08   3.0682021e-07   2.0305650e-06   1.8214255e-05   2.5452024e-04   6.9943397e-03   4.4861014e-01   5.8734195e+00
   5.0000000e-01   1.1910000e+03   3.6583406e-11   1.0107331e-10   2.9732819e-10   9.4436863e-10   3.2908610e-09   1.2824700e-08   5.7276639e-08   3.0329080e-07   2.0038942e-06   1.7932902e-05   2.4970639e-04   6.8253364e-03   4.3608862e-01   5.8942603e+00
   5.0000000e-01   1.1920000e+03   3.6326898e-11   1.0033980e-10   2.9506977e-10   9.3677293e-10   3.2624990e-09   1.2704806e-08   5.6687926e-08   2.9980715e-07   1.9776170e-06   1.7656413e-05   2.4499382e-04   6.6608029e-03   4.2391322e-01   5.9132871e+00
   5.0000000e-01   1.1930000e+03   3.6072423e-11   9.9612326e-11   2.9283080e-10   9.2924658e-10   3.2344143e-09   1.2586183e-08   5.6106052e-08   2.9636860e-07   1.9517269e-06   1.7384696e-05   2.4038019e-04   6.5006115e-03   4.1207511e-01   5.9304774e+00
   5.0000000e-01   1.1940000e+03   3.5819961e-11   9.8890820e-11   2.9061110e-10   9.2178885e-10   3.2066039e-09   1.2468814e-08   5.5530930e-08   2.9297451e-07   1.9262177e-06   1.7117660e-05   2.3586323e-04   6.3446386e-03   4.0056564e-01   5.9458107e+00
   5.0000000e-01   1.1950000e+03   3.5569496e-11   9.8175229e-11   2.8841047e-10   9.1439905e-10   3.1790649e-09   1.2352685e-08   5.4962471e-08   2.8962422e-07   1.9010831e-06   1.6855215e-05   2.3144070e-04   6.1927642e-03   3.8937633e-01   5.9592685e+00
   5.0000000e-01   1.1960000e+03   3.5321010e-11   9.7465501e-11   2.8622875e-10   9.0707648e-10   3.1517941e-09   1.2237782e-08   5.4400591e-08   2.8631713e-07   1.8763171e-06   1.6597275e-05   2.2711044e-04   6.0448721e-03   3.7849887e-01   5.9708348e+00
   5.0000000e-01   1.1970000e+03   3.5074485e-11   9.6761582e-11   2.8406574e-10   8.9982047e-10   3.1247888e-09   1.2124089e-08   5.3845203e-08   2.8305259e-07   1.8519136e-06   1.6343753e-05   2.2287034e-04   5.9008494e-03   3.6792512e-01   5.9804957e+00
   5.0000000e-01   1.1980000e+03   3.4829904e-11   9.6063418e-11   2.8192127e-10   8.9263034e-10   3.0980460e-09   1.2011594e-08   5.3296224e-08   2.7983002e-07   1.8278667e-06   1.6094567e-05   2.1871834e-04   5.7605868e-03   3.5764711e-01   5.9882394e+00
   5.0000000e-01   1.1990000e+03   3.4587250e-11   9.5370957e-11   2.7979515e-10   8.8550541e-10   3.0715630e-09   1.1900281e-08   5.2753573e-08   2.7664880e-07   1.8041708e-06   1.5849634e-05   2.1465241e-04   5.6239783e-03   3.4765705e-01   5.9940565e+00
   5.0000000e-01   1.2000000e+03   3.4346506e-11   9.4684147e-11   2.7768722e-10   8.7844503e-10   3.0453367e-09   1.1790136e-08   5.2217167e-08   2.7350835e-07   1.7808200e-06   1.5608875e-05   2.1067061e-04   5.4909209e-03   3.3794730e-01   5.9979402e+00
   5.0000000e-01   1.2010000e+03   3.4107655e-11   9.4002936e-11   2.7559730e-10   8.7144854e-10   3.0193646e-09   1.1681147e-08   5.1686927e-08   2.7040809e-07   1.7578089e-06   1.5372210e-05   2.0677101e-04   5.3613150e-03   3.2851039e-01   5.9998856e+00
   5.0000000e-01   1.2020000e+03   3.3870681e-11   9.3327274e-11   2.7352521e-10   8.6451529e-10   2.9936437e-09   1.1573299e-08   5.1162774e-08   2.6734744e-07   1.7351319e-06   1.5139563e-05   2.0295177e-04   5.2350636e-03   3.1933904e-01   5.9998903e+00
   5.0000000e-01   1.2030000e+03   3.3635566e-11   9.2657109e-11   2.7147079e-10   8.5764465e-10   2.9681715e-09   1.1466580e-08   5.0644629e-08   2.6432585e-07   1.7127837e-06   1.4910858e-05   1.9921104e-04   5.1120729e-03   3.1042610e-01   5.9979545e+00
   5.0000000e-01   1.2040000e+03   3.3402296e-11   9.1992393e-11   2.6943387e-10   8.5083598e-10   2.9429452e-09   1.1360975e-08   5.0132417e-08   2.6134275e-07   1.6907590e-06   1.4686021e-05   1.9554707e-04   4.9922518e-03   3.0176461e-01   5.9940804e+00
   5.0000000e-01   1.2050000e+03   3.3170854e-11   9.1333075e-11   2.6741428e-10   8.4408866e-10   2.9179622e-09   1.1256473e-08   4.9626062e-08   2.5839761e-07   1.6690525e-06   1.4464981e-05   1.9195812e-04   4.8755120e-03   2.9334775e-01   5.9882727e+00
   5.0000000e-01   1.2060000e+03   3.2941223e-11   9.0679106e-11   2.6541186e-10   8.3740207e-10   2.8932198e-09   1.1153060e-08   4.9125488e-08   2.5548989e-07   1.6476593e-06   1.4247666e-05   1.8844251e-04   4.7617677e-03   2.8516887e-01   5.9805385e+00
   5.0000000e-01   1.2070000e+03   3.2713388e-11   9.0030439e-11   2.6342643e-10   8.3077559e-10   2.8687154e-09   1.1050723e-08   4.8630623e-08   2.5261905e-07   1.6265743e-06   1.4034007e-05   1.8499858e-04   4.6509358e-03   2.7722148e-01   5.9708871e+00
   5.0000000e-01   1.2080000e+03   3.2487334e-11   8.9387024e-11   2.6145786e-10   8.2420863e-10   2.8444466e-09   1.0949450e-08   4.8141393e-08   2.4978459e-07   1.6057925e-06   1.3823936e-05   1.8162473e-04   4.5429355e-03   2.6949923e-01   5.9593301e+00
   5.0000000e-01   1.2090000e+03   3.2263044e-11   8.8748815e-11   2.5950596e-10   8.1770058e-10   2.8204107e-09   1.0849229e-08   4.7657728e-08   2.4698598e-07   1.5853092e-06   1.3617386e-05   1.7831939e-04   4.4376885e-03   2.6199595e-01   5.9458815e+00
   5.0000000e-01   1.2100000e+03   3.2040504e-11   8.8115765e-11   2.5757059e-10   8.1125086e-10   2.7966052e-09   1.0750047e-08   4.7179557e-08   2.4422273e-07   1.5651196e-06   1.3414293e-05   1.7508104e-04   4.3351188e-03   2.5470559e-01   5.9305574e+00
   5.0000000e-01   1.2110000e+03   3.1819698e-11   8.7487826e-11   2.5565158e-10   8.0485887e-10   2.7730278e-09   1.0651893e-08   4.6706810e-08   2.4149433e-07   1.5452189e-06   1.3214591e-05   1.7190818e-04   4.2351527e-03   2.4762226e-01   5.9133762e+00
   5.0000000e-01   1.2120000e+03   3.1600611e-11   8.6864953e-11   2.5374879e-10   7.9852405e-10   2.7496759e-09   1.0554754e-08   4.6239419e-08   2.3880030e-07   1.5256027e-06   1.3018220e-05   1.6879935e-04   4.1377186e-03   2.4074022e-01   5.8943584e+00
   5.0000000e-01   1.2130000e+03   3.1383229e-11   8.6247100e-11   2.5186205e-10   7.9224581e-10   2.7265472e-09   1.0458619e-08   4.5777316e-08   2.3614015e-07   1.5062664e-06   1.2825116e-05   1.6575314e-04   4.0427470e-03   2.3405387e-01   5.8735265e+00
   5.0000000e-01   1.2140000e+03   3.1167535e-11   8.5634223e-11   2.4999123e-10   7.8602360e-10   2.7036392e-09   1.0363476e-08   4.5320435e-08   2.3351342e-07   1.4872056e-06   1.2635221e-05   1.6276815e-04   3.9501704e-03   2.2755776e-01   5.8509053e+00
   5.0000000e-01   1.2150000e+03   3.0953517e-11   8.5026275e-11   2.4813616e-10   7.7985686e-10   2.6809496e-09   1.0269315e-08   4.4868709e-08   2.3091963e-07   1.4684160e-06   1.2448475e-05   1.5984304e-04   3.8599235e-03   2.2124655e-01   5.8265213e+00
   5.0000000e-01   1.2160000e+03   3.0741159e-11   8.4423213e-11   2.4629670e-10   7.7374502e-10   2.6584760e-09   1.0176122e-08   4.4422074e-08   2.2835833e-07   1.4498931e-06   1.2264820e-05   1.5697649e-04   3.7719426e-03   2.1511507e-01   5.8004032e+00
   5.0000000e-01   1.2170000e+03   3.0530447e-11   8.3824993e-11   2.4447271e-10   7.6768755e-10   2.6362163e-09   1.0083888e-08   4.3980467e-08   2.2582907e-07   1.4316330e-06   1.2084201e-05   1.5416720e-04   3.6861661e-03   2.0915826e-01   5.7725814e+00
   5.0000000e-01   1.2180000e+03   3.0321366e-11   8.3231572e-11   2.4266403e-10   7.6168390e-10   2.6141680e-09   9.9926016e-09   4.3543823e-08   2.2333139e-07   1.4136314e-06   1.1906561e-05   1.5141391e-04   3.6025340e-03   2.0337121e-01   5.7430881e+00
   5.0000000e-01   1.2190000e+03   3.0113903e-11   8.2642906e-11   2.4087052e-10   7.5573353e-10   2.5923290e-09   9.9022514e-09   4.3112081e-08   2.2086487e-07   1.3958842e-06   1.1731845e-05   1.4871541e-04   3.5209884e-03   1.9774911e-01   5.7119573e+00
   5.0000000e-01   1.2200000e+03   2.9908044e-11   8.2058954e-11   2.3909205e-10   7.4983593e-10   2.5706970e-09   9.8128271e-09   4.2685180e-08   2.1842906e-07   1.3783875e-06   1.1560002e-05   1.4607049e-04   3.4414726e-03   1.9228731e-01   5.6792246e+00
   5.0000000e-01   1.2210000e+03   2.9703775e-11   8.1479672e-11   2.3732846e-10   7.4399056e-10   2.5492699e-09   9.7243179e-09   4.2263059e-08   2.1602355e-07   1.3611374e-06   1.1390979e-05   1.4347798e-04   3.3639319e-03   1.8698125e-01   5.6449271e+00
   5.0000000e-01   1.2220000e+03   2.9501081e-11   8.0905019e-11   2.3557963e-10   7.3819691e-10   2.5280454e-09   9.6367135e-09   4.1845658e-08   2.1364791e-07   1.3441300e-06   1.1224724e-05   1.4093673e-04   3.2883131e-03   1.8182651e-01   5.6091035e+00
   5.0000000e-01   1.2230000e+03   2.9299951e-11   8.0334955e-11   2.3384541e-10   7.3245447e-10   2.5070214e-09   9.5500034e-09   4.1432919e-08   2.1130173e-07   1.3273615e-06   1.1061188e-05   1.3844564e-04   3.2145645e-03   1.7681880e-01   5.5717938e+00
   5.0000000e-01   1.2240000e+03   2.9100369e-11   7.9769437e-11   2.3212567e-10   7.2676273e-10   2.4861959e-09   9.4641776e-09   4.1024784e-08   2.0898461e-07   1.3108283e-06   1.0900321e-05   1.3600362e-04   3.1426358e-03   1.7195391e-01   5.5330393e+00
   5.0000000e-01   1.2250000e+03   2.8902323e-11   7.9208425e-11   2.3042026e-10   7.2112118e-10   2.4655666e-09   9.3792260e-09   4.0621195e-08   2.0669615e-07   1.2945265e-06   1.0742075e-05   1.3360960e-04   3.0724783e-03   1.6722777e-01   5.4928827e+00
   5.0000000e-01   1.2260000e+03   2.8705800e-11   7.8651880e-11   2.2872907e-10   7.1552934e-10   2.4451316e-09   9.2951385e-09   4.0222095e-08   2.0443594e-07   1.2784527e-06   1.0586402e-05   1.3126254e-04   3.0040447e-03   1.6263641e-01   5.4513677e+00
   5.0000000e-01   1.2270000e+03   2.8510787e-11   7.8099762e-11   2.2705195e-10   7.0998672e-10   2.4248888e-09   9.2119054e-09   3.9827431e-08   2.0220361e-07   1.2626033e-06   1.0433258e-05   1.2896143e-04   2.9372890e-03   1.5817598e-01   5.4085388e+00
   5.0000000e-01   1.2280000e+03   2.8317270e-11   7.7552031e-11   2.2538877e-10   7.0449282e-10   2.4048362e-09   9.1295170e-09   3.9437145e-08   1.9999878e-07   1.2469748e-06   1.0282596e-05   1.2670528e-04   2.8721665e-03   1.5384272e-01   5.3644419e+00
   5.0000000e-01   1.2290000e+03   2.8125237e-11   7.7008648e-11   2.2373941e-10   6.9904717e-10   2.3849717e-09   9.0479637e-09   3.9051185e-08   1.9782105e-07   1.2315639e-06   1.0134371e-05   1.2449312e-04   2.8086338e-03   1.4963297e-01   5.3191235e+00
   5.0000000e-01   1.2300000e+03   2.7934676e-11   7.6469574e-11   2.2210373e-10   6.9364930e-10   2.3652935e-09   8.9672361e-09   3.8669496e-08   1.9567008e-07   1.2163671e-06   9.9885405e-06   1.2232402e-04   2.7466487e-03   1.4554319e-01   5.2726307e+00
   5.0000000e-01   1.2310000e+03   2.7745572e-11   7.5934773e-11   2.2048161e-10   6.8829873e-10   2.3457995e-09   8.8873249e-09   3.8292027e-08   1.9354548e-07   1.2013812e-06   9.8450615e-06   1.2019704e-04   2.6861703e-03   1.4156993e-01   5.2250117e+00
   5.0000000e-01   1.2320000e+03   2.7557915e-11   7.5404205e-11   2.1887293e-10   6.8299501e-10   2.3264879e-09   8.8082207e-09   3.7918725e-08   1.9144690e-07   1.1866029e-06   9.7038919e-06   1.1811129e-04   2.6271587e-03   1.3770982e-01   5.1763148e+00
   5.0000000e-01   1.2330000e+03   2.7371692e-11   7.4877833e-11   2.1727755e-10   6.7773767e-10   2.3073566e-09   8.7299146e-09   3.7549539e-08   1.8937398e-07   1.1720290e-06   9.5649906e-06   1.1606589e-04   2.5695754e-03   1.3395962e-01   5.1265890e+00
   5.0000000e-01   1.2340000e+03   2.7186891e-11   7.4355621e-11   2.1569536e-10   6.7252626e-10   2.2884039e-09   8.6523975e-09   3.7184418e-08   1.8732639e-07   1.1576564e-06   9.4283173e-06   1.1405998e-04   2.5133828e-03   1.3031613e-01   5.0758839e+00
   5.0000000e-01   1.2350000e+03   2.7003499e-11   7.3837531e-11   2.1412624e-10   6.6736034e-10   2.2696279e-09   8.5756606e-09   3.6823312e-08   1.8530376e-07   1.1434820e-06   9.2938326e-06   1.1209272e-04   2.4585442e-03   1.2677628e-01   5.0242489e+00
   5.0000000e-01   1.2360000e+03   2.6821504e-11   7.3323528e-11   2.1257006e-10   6.6223945e-10   2.2510266e-09   8.4996951e-09   3.6466173e-08   1.8330577e-07   1.1295028e-06   9.1614976e-06   1.1016329e-04   2.4050244e-03   1.2333708e-01   4.9717340e+00
   5.0000000e-01   1.2370000e+03   2.6640896e-11   7.2813575e-11   2.1102670e-10   6.5716316e-10   2.2325984e-09   8.4244922e-09   3.6112952e-08   1.8133208e-07   1.1157158e-06   9.0312744e-06   1.0827089e-04   2.3527887e-03   1.1999561e-01   4.9183891e+00
   5.0000000e-01   1.2380000e+03   2.6461661e-11   7.2307636e-11   2.0949604e-10   6.5213103e-10   2.2143414e-09   8.3500436e-09   3.5763600e-08   1.7938236e-07   1.1021180e-06   8.9031256e-06   1.0641474e-04   2.3018037e-03   1.1674905e-01   4.8642644e+00
   5.0000000e-01   1.2390000e+03   2.6283788e-11   7.1805676e-11   2.0797798e-10   6.4714264e-10   2.1962539e-09   8.2763407e-09   3.5418071e-08   1.7745629e-07   1.0887067e-06   8.7770148e-06   1.0459407e-04   2.2520367e-03   1.1359463e-01   4.8094096e+00
   5.0000000e-01   1.2400000e+03   2.6107266e-11   7.1307661e-11   2.0647239e-10   6.4219756e-10   2.1783340e-09   8.2033752e-09   3.5076318e-08   1.7555355e-07   1.0754788e-06   8.6529060e-06   1.0280814e-04   2.2034563e-03   1.1052970e-01   4.7538747e+00
   5.0000000e-01   1.2410000e+03   2.5932083e-11   7.0813556e-11   2.0497916e-10   6.3729536e-10   2.1605800e-09   8.1311388e-09   3.4738294e-08   1.7367382e-07   1.0624318e-06   8.5307642e-06   1.0105622e-04   2.1560315e-03   1.0755166e-01   4.6977093e+00
   5.0000000e-01   1.2420000e+03   2.5758228e-11   7.0323326e-11   2.0349817e-10   6.3243564e-10   2.1429903e-09   8.0596234e-09   3.4403956e-08   1.7181680e-07   1.0495627e-06   8.4105549e-06   9.9337586e-05   2.1097324e-03   1.0465798e-01   4.6409626e+00
   5.0000000e-01   1.2430000e+03   2.5585690e-11   6.9836937e-11   2.0202931e-10   6.2761797e-10   2.1255630e-09   7.9888211e-09   3.4073257e-08   1.6998217e-07   1.0368690e-06   8.2922442e-06   9.7651555e-05   2.0645300e-03   1.0184623e-01   4.5836837e+00
   5.0000000e-01   1.2440000e+03   2.5414457e-11   6.9354356e-11   2.0057248e-10   6.2284196e-10   2.1082967e-09   7.9187237e-09   3.3746153e-08   1.6816965e-07   1.0243479e-06   8.1757989e-06   9.5997441e-05   2.0203961e-03   9.9114009e-02   4.5259209e+00
   5.0000000e-01   1.2450000e+03   2.5244519e-11   6.8875550e-11   1.9912756e-10   6.1810720e-10   2.0911895e-09   7.8493236e-09   3.3422602e-08   1.6637893e-07   1.0119969e-06   8.0611866e-06   9.4374580e-05   1.9773030e-03   9.6459023e-02   4.4677223e+00
   5.0000000e-01   1.2460000e+03   2.5075865e-11   6.8400486e-11   1.9769444e-10   6.1341329e-10   2.0742398e-09   7.7806129e-09   3.3102560e-08   1.6460973e-07   9.9981345e-07   7.9483754e-06   9.2782320e-05   1.9352241e-03   9.3879024e-02   4.4091353e+00
   5.0000000e-01   1.2470000e+03   2.4908483e-11   6.7929130e-11   1.9627301e-10   6.0875984e-10   2.0574460e-09   7.7125841e-09   3.2785985e-08   1.6286174e-07   9.8779495e-07   7.8373338e-06   9.1220026e-05   1.8941334e-03   9.1371834e-02   4.3502066e+00
   5.0000000e-01   1.2480000e+03   2.4742364e-11   6.7461451e-11   1.9486318e-10   6.0414645e-10   2.0408066e-09   7.6452295e-09   3.2472834e-08   1.6113470e-07   9.7593897e-07   7.7280312e-06   8.9687078e-05   1.8540057e-03   8.8935337e-02   4.2909824e+00
   5.0000000e-01   1.2490000e+03   2.4577496e-11   6.6997416e-11   1.9346482e-10   5.9957275e-10   2.0243199e-09   7.5785417e-09   3.2163067e-08   1.5942833e-07   9.6424305e-07   7.6204375e-06   8.8182869e-05   1.8148163e-03   8.6567481e-02   4.2315079e+00
   5.0000000e-01   1.2500000e+03   2.4413869e-11   6.6536994e-11   1.9207784e-10   5.9503834e-10   2.0079843e-09   7.5125133e-09   3.1856643e-08   1.5774233e-07   9.5270481e-07   7.5145231e-06   8.6706805e-05   1.7765413e-03   8.4266269e-02   4.1718277e+00
   5.0000000e-01   1.2510000e+03   2.4251473e-11   6.6080154e-11   1.9070214e-10   5.9054286e-10   1.9917984e-09   7.4471370e-09   3.1553521e-08   1.5607646e-07   9.4132188e-07   7.4102591e-06   8.5258306e-05   1.7391576e-03   8.2029765e-02   4.1119853e+00
