# long, lat, r, g, b
75.0857,-15.9429,118,166,204
76.1143,-15.9429,118,166,204
77.1429,-15.9429,118,166,204
78.1714,-15.9429,118,166,204
79.2,-15.9429,118,166,204
80.2286,-15.9429,118,166,204
81.2571,-15.9429,118,166,204
82.2857,-15.9429,118,166,204
83.3143,-15.9429,119,166,205
84.3429,-15.9429,119,166,205
85.3714,-15.9429,119,166,205
86.4,-15.9429,119,167,205
87.4286,-15.9429,121,168,206
88.4571,-15.9429,120,167,206
89.4857,-15.9429,119,166,205
90.5143,-15.9429,119,166,205
91.5429,-15.9429,119,166,205
92.5714,-15.9429,118,166,204
93.6,-15.9429,118,166,204
94.6286,-15.9429,118,166,204
95.6571,-15.9429,118,166,204
96.6857,-15.9429,118,166,204
97.7143,-15.9429,118,166,204
98.7429,-15.9429,118,166,204
99.7714,-15.9429,118,166,204
100.8,-15.9429,118,166,204
101.829,-15.9429,118,166,204
102.857,-15.9429,118,166,204
103.886,-15.9429,118,166,204
104.914,-15.9429,118,166,204
105.943,-15.9429,118,166,204
106.971,-15.9429,119,166,205
108,-15.9429,119,166,205
109.029,-15.9429,119,166,205
110.057,-15.9429,120,167,206
111.086,-15.9429,121,168,206
112.114,-15.9429,123,169,207
113.143,-15.9429,126,171,208
114.171,-15.9429,128,173,209
115.2,-15.9429,131,174,210
116.229,-15.9429,134,177,212
117.257,-15.9429,140,181,214
118.286,-15.9429,155,191,220
119.314,-15.9429,174,203,228
120.343,-15.9429,189,213,234
121.371,-15.9429,197,218,235
122.4,-15.9429,195,217,228
123.429,-15.9429,174,196,198
124.457,-15.9429,157,176,163
125.486,-15.9429,183,187,172
126.514,-15.9429,183,186,171
127.543,-15.9429,172,176,163
128.571,-15.9429,164,169,156
129.6,-15.9429,174,174,162
130.629,-15.9429,170,169,158
131.657,-15.9429,178,176,164
132.686,-15.9429,178,175,163
133.714,-15.9429,178,177,165
134.743,-15.9429,167,171,158
135.771,-15.9429,147,162,147
136.8,-15.9429,156,176,168
137.829,-15.9429,190,208,216
138.857,-15.9429,205,223,237
139.886,-15.9429,217,235,254
140.914,-15.9429,166,180,177
141.943,-15.9429,146,158,144
142.971,-15.9429,154,173,161
144,-15.9429,158,181,164
145.029,-15.9429,182,202,201
146.057,-15.9429,188,214,237
147.086,-15.9429,173,203,227
148.114,-15.9429,172,202,227
149.143,-15.9429,172,202,227
150.171,-15.9429,166,198,225
151.2,-15.9429,154,190,220
152.229,-15.9429,139,180,213
153.257,-15.9429,129,173,209
154.286,-15.9429,125,171,208
155.314,-15.9429,124,170,207
156.343,-15.9429,123,169,207
157.371,-15.9429,122,169,206
158.4,-15.9429,122,169,206
159.429,-15.9429,122,169,207
160.457,-15.9429,123,169,207
161.486,-15.9429,123,169,207
162.514,-15.9429,123,169,207
163.543,-15.9429,126,171,208
164.571,-15.9429,130,174,209
165.6,-15.9429,137,179,214
166.629,-15.9429,163,196,218
167.657,-15.9429,175,203,221
168.686,-15.9429,143,183,216
169.714,-15.9429,129,173,209
170.743,-15.9429,125,170,208
171.771,-15.9429,122,168,206
172.8,-15.9429,121,168,206
173.829,-15.9429,123,169,207
174.857,-15.9429,128,172,209
175.886,-15.9429,137,178,212
176.914,-15.9429,160,194,225
177.943,-15.9429,176,205,226
178.971,-15.9429,175,203,209

-180,-16.9714,171,201,226
-178.971,-16.9714,163,196,223
-177.943,-16.9714,141,181,214
-176.914,-16.9714,135,177,212
-175.886,-16.9714,135,177,212
-174.857,-16.9714,140,181,214
-173.829,-16.9714,135,177,212
-172.8,-16.9714,126,171,208
-171.771,-16.9714,123,170,207
-170.743,-16.9714,121,168,206
-169.714,-16.9714,120,167,206
-168.686,-16.9714,120,167,205
-167.657,-16.9714,119,166,205
-166.629,-16.9714,118,166,204
-165.6,-16.9714,118,166,204
-164.571,-16.9714,118,166,204
-163.543,-16.9714,119,166,205
-162.514,-16.9714,119,166,205
-161.486,-16.9714,119,166,205
-160.457,-16.9714,119,167,205
-159.429,-16.9714,120,167,205
-158.4,-16.9714,121,167,205
-157.371,-16.9714,120,167,205
-156.343,-16.9714,120,167,205
-155.314,-16.9714,121,168,206
-154.286,-16.9714,122,168,206
-153.257,-16.9714,123,169,207
-152.229,-16.9714,130,174,210
-151.2,-16.9714,132,175,211
-150.171,-16.9714,149,186,214
-149.143,-16.9714,135,177,211
-148.114,-16.9714,127,173,209
-147.086,-16.9714,130,174,209
-146.057,-16.9714,135,177,212
-145.029,-16.9714,138,179,213
-144,-16.9714,140,180,214
-142.971,-16.9714,139,180,213
-141.943,-16.9714,136,178,212
-140.914,-16.9714,133,176,211
-139.886,-16.9714,126,171,208
-138.857,-16.9714,126,172,208
-137.829,-16.9714,123,169,207
-136.8,-16.9714,122,168,206
-135.771,-16.9714,120,167,205
-134.743,-16.9714,119,167,205
-133.714,-16.9714,119,166,205
-132.686,-16.9714,118,166,204
-131.657,-16.9714,118,166,204
-130.629,-16.9714,118,166,204
-129.6,-16.9714,118,166,204
-128.571,-16.9714,118,166,204
-127.543,-16.9714,118,166,204
-126.514,-16.9714,118,166,204
-125.486,-16.9714,118,166,204
-124.457,-16.9714,118,166,204
-123.429,-16.9714,118,166,204
-122.4,-16.9714,118,166,204
-121.371,-16.9714,118,166,204
-120.343,-16.9714,118,166,204
-119.314,-16.9714,118,166,204
-118.286,-16.9714,118,166,204
-117.257,-16.9714,118,166,204
-116.229,-16.9714,118,166,204
-115.2,-16.9714,118,166,204
-114.171,-16.9714,118,166,204
-113.143,-16.9714,118,166,204
-112.114,-16.9714,118,166,204
-111.086,-16.9714,118,166,204
-110.057,-16.9714,118,166,204
-109.029,-16.9714,118,166,204
-108,-16.9714,118,166,204
-106.971,-16.9714,118,166,204
-105.943,-16.9714,118,166,204
-104.914,-16.9714,118,166,204
-103.886,-16.9714,118,166,204
-102.857,-16.9714,118,166,204
-101.829,-16.9714,118,166,204
-100.8,-16.9714,118,166,204
-99.7714,-16.9714,118,166,204
-98.7429,-16.9714,118,166,204
-97.7143,-16.9714,118,166,204
-96.6857,-16.9714,118,166,204
-95.6571,-16.9714,118,166,204
-94.6286,-16.9714,118,166,204
-93.6,-16.9714,118,166,204
-92.5714,-16.9714,118,166,204
-91.5429,-16.9714,118,166,204
-90.5143,-16.9714,118,166,204
-89.4857,-16.9714,118,166,204
-88.4571,-16.9714,118,166,204
-87.4286,-16.9714,118,166,204
-86.4,-16.9714,118,166,204
-85.3714,-16.9714,118,166,204
-84.3429,-16.9714,118,166,204
-83.3143,-16.9714,119,167,205
-82.2857,-16.9714,119,166,205
-81.2571,-16.9714,119,166,205
-80.2286,-16.9714,120,168,206
-79.2,-16.9714,122,169,207
-78.1714,-16.9714,126,171,208
-77.1429,-16.9714,131,175,210
-76.1143,-16.9714,139,180,213
-75.0857,-16.9714,149,186,217
-74.0571,-16.9714,166,201,230
-73.0286,-16.9714,188,216,239
-72,-16.9714,193,197,197
-70.9714,-16.9714,182,171,160
-69.9429,-16.9714,197,196,195
-68.9143,-16.9714,203,199,197
-67.8857,-16.9714,196,192,190
-66.8571,-16.9714,189,178,172
-65.8286,-16.9714,179,170,157
-64.8,-16.9714,175,183,165
-63.7714,-16.9714,153,185,167
-62.7429,-16.9714,139,183,163
-61.7143,-16.9714,143,183,163
-60.6857,-16.9714,149,185,166
-59.6571,-16.9714,139,180,159
-58.6286,-16.9714,130,176,154
-57.6,-16.9714,126,174,151
-56.5714,-16.9714,127,175,152
-55.5429,-16.9714,140,182,161
-54.5143,-16.9714,168,191,169
-53.4857,-16.9714,188,196,174
-52.4571,-16.9714,196,198,175
-51.4286,-16.9714,183,192,169
-50.4,-16.9714,164,189,166
-49.3714,-16.9714,183,193,171
-48.3429,-16.9714,197,196,175
-47.3143,-16.9714,175,191,167
-46.2857,-16.9714,178,195,172
-45.2571,-16.9714,181,192,171
-44.2286,-16.9714,195,193,174
-43.2,-16.9714,190,192,172
-42.1714,-16.9714,170,186,166
-41.1429,-16.9714,137,176,155
-40.1143,-16.9714,139,180,164
-39.0857,-16.9714,189,213,235
-38.0571,-16.9714,160,194,222
-37.0286,-16.9714,139,180,213
-36,-16.9714,128,173,209
-34.9714,-16.9714,122,169,207
-33.9429,-16.9714,120,167,205
-32.9143,-16.9714,119,166,205
-31.8857,-16.9714,119,166,205
-30.8571,-16.9714,118,166,204
-29.8286,-16.9714,118,166,204
-28.8,-16.9714,118,166,204
-27.7714,-16.9714,118,166,204
-26.7429,-16.9714,118,166,204
-25.7143,-16.9714,118,166,204
-24.6857,-16.9714,118,166,204
-23.6571,-16.9714,118,166,204
-22.6286,-16.9714,118,166,204
-21.6,-16.9714,118,166,204
-20.5714,-16.9714,118,166,204
-19.5429,-16.9714,118,166,204
-18.5143,-16.9714,118,166,204
-17.4857,-16.9714,118,166,204
-16.4571,-16.9714,118,166,204
-15.4286,-16.9714,119,166,204
-14.4,-16.9714,119,166,205
-13.3714,-16.9714,119,166,204
-12.3429,-16.9714,119,166,204
-11.3143,-16.9714,119,166,204
-10.2857,-16.9714,118,166,204
-9.25714,-16.9714,118,166,204
-8.22857,-16.9714,119,166,204
-7.2,-16.9714,119,166,205
-6.17143,-16.9714,118,166,204
-5.14286,-16.9714,119,166,205
-4.11429,-16.9714,118,166,204
-3.08571,-16.9714,118,166,204
-2.05714,-16.9714,118,166,204
-1.02857,-16.9714,118,166,204
0,-16.9714,118,166,204
1.02857,-16.9714,118,166,204
2.05714,-16.9714,118,166,204
3.08571,-16.9714,118,166,204
4.11429,-16.9714,119,166,205
5.14286,-16.9714,119,166,205
6.17143,-16.9714,120,167,205
7.2,-16.9714,123,169,207
8.22857,-16.9714,129,173,209
9.25714,-16.9714,139,179,212
10.2857,-16.9714,165,199,228
11.3143,-16.9714,196,199,200
12.3429,-16.9714,202,187,167
13.3714,-16.9714,205,192,173
14.4,-16.9714,209,194,173
15.4286,-16.9714,209,195,174
16.4571,-16.9714,210,194,173
17.4857,-16.9714,210,193,172
18.5143,-16.9714,210,194,173
19.5429,-16.9714,209,194,173
20.5714,-16.9714,208,195,174
21.6,-16.9714,209,197,176
22.6286,-16.9714,209,198,177
23.6571,-16.9714,207,197,176
24.6857,-16.9714,210,200,179
25.7143,-16.9714,203,190,170
26.7429,-16.9714,175,183,162
27.7714,-16.9714,187,198,177
28.8,-16.9714,208,201,180
29.8286,-16.9714,214,193,173
30.8571,-16.9714,212,191,171
31.8857,-16.9714,203,194,174
32.9143,-16.9714,172,190,167
33.9429,-16.9714,138,178,158
34.9714,-16.9714,127,172,152
36,-16.9714,116,165,141
37.0286,-16.9714,152,189,183
38.0571,-16.9714,181,208,222
39.0857,-16.9714,176,205,231
40.1143,-16.9714,155,191,220
41.1429,-16.9714,152,189,218
42.1714,-16.9714,168,199,228
43.2,-16.9714,178,204,217
44.2286,-16.9714,143,178,159
45.2571,-16.9714,165,190,172
46.2857,-16.9714,178,194,176
47.3143,-16.9714,203,196,177
48.3429,-16.9714,174,182,162
49.3714,-16.9714,171,202,217
50.4,-16.9714,156,191,223
51.4286,-16.9714,135,177,211
52.4571,-16.9714,127,172,208
53.4857,-16.9714,123,169,207
54.5143,-16.9714,122,168,206
55.5429,-16.9714,122,169,207
56.5714,-16.9714,124,169,207
57.6,-16.9714,128,172,209
58.6286,-16.9714,139,180,214
59.6571,-16.9714,136,178,213
60.6857,-16.9714,126,171,208
61.7143,-16.9714,124,170,207
62.7429,-16.9714,122,169,206
63.7714,-16.9714,121,168,206
64.8,-16.9714,120,167,206
65.8286,-16.9714,120,167,205
66.8571,-16.9714,119,166,205
67.8857,-16.9714,119,166,205
68.9143,-16.9714,118,166,205
69.9429,-16.9714,118,166,204
70.9714,-16.9714,118,166,204
72,-16.9714,118,166,204
73.0286,-16.9714,118,166,204
74.0571,-16.9714,118,166,204
75.0857,-16.9714,118,166,204
76.1143,-16.9714,118,166,204
77.1429,-16.9714,118,166,204
78.1714,-16.9714,118,166,204
79.2,-16.9714,118,166,204
80.2286,-16.9714,118,166,204
81.2571,-16.9714,118,166,204
82.2857,-16.9714,118,166,205
83.3143,-16.9714,119,167,205
84.3429,-16.9714,119,166,205
85.3714,-16.9714,119,166,205
86.4,-16.9714,120,167,205
87.4286,-16.9714,122,169,206
88.4571,-16.9714,120,168,206
89.4857,-16.9714,119,166,205
90.5143,-16.9714,119,166,205
91.5429,-16.9714,119,166,205
92.5714,-16.9714,118,166,204
93.6,-16.9714,118,166,204
94.6286,-16.9714,118,166,204
95.6571,-16.9714,118,166,204
96.6857,-16.9714,118,166,204
97.7143,-16.9714,118,166,204
98.7429,-16.9714,118,166,204
99.7714,-16.9714,118,166,204
100.8,-16.9714,118,166,204
101.829,-16.9714,118,166,204
102.857,-16.9714,118,166,204
103.886,-16.9714,118,166,204
104.914,-16.9714,118,166,204
105.943,-16.9714,118,166,204
106.971,-16.9714,119,166,205
108,-16.9714,119,166,205
109.029,-16.9714,120,167,205
110.057,-16.9714,121,168,206
111.086,-16.9714,123,169,207
112.114,-16.9714,127,172,208
113.143,-16.9714,133,175,211
114.171,-16.9714,137,179,213
115.2,-16.9714,142,182,214
116.229,-16.9714,148,186,217
117.257,-16.9714,158,193,221
118.286,-16.9714,177,205,229
119.314,-16.9714,188,213,233
120.343,-16.9714,198,220,239
121.371,-16.9714,194,215,227
122.4,-16.9714,147,169,159
123.429,-16.9714,148,165,156
124.457,-16.9714,158,169,156
125.486,-16.9714,173,176,163
126.514,-16.9714,187,184,170
127.543,-16.9714,181,177,165
128.571,-16.9714,183,179,167
129.6,-16.9714,186,179,167
130.629,-16.9714,177,172,160
131.657,-16.9714,178,173,161
132.686,-16.9714,177,172,160
133.714,-16.9714,178,173,161
134.743,-16.9714,178,174,162
135.771,-16.9714,179,178,166
136.8,-16.9714,171,175,161
137.829,-16.9714,146,159,144
138.857,-16.9714,167,182,180
139.886,-16.9714,185,200,204
140.914,-16.9714,151,159,148
141.943,-16.9714,162,167,155
142.971,-16.9714,162,176,162
144,-16.9714,177,191,173
145.029,-16.9714,175,189,171
146.057,-16.9714,191,215,231
147.086,-16.9714,185,211,233
148.114,-16.9714,179,206,230
149.143,-16.9714,178,206,230
150.171,-16.9714,173,203,228
151.2,-16.9714,162,195,223
152.229,-16.9714,145,184,216
153.257,-16.9714,133,176,211
154.286,-16.9714,129,173,209
155.314,-16.9714,128,172,209
156.343,-16.9714,125,170,208
157.371,-16.9714,124,170,207
158.4,-16.9714,124,170,207
159.429,-16.9714,124,170,207
160.457,-16.9714,124,170,208
161.486,-16.9714,126,171,208
162.514,-16.9714,130,174,210
163.543,-16.9714,129,173,209
164.571,-16.9714,131,174,210
165.6,-16.9714,134,176,211
166.629,-16.9714,142,181,215
167.657,-16.9714,162,195,220
168.686,-16.9714,148,186,217
169.714,-16.9714,131,175,210
170.743,-16.9714,126,171,208
171.771,-16.9714,123,169,207
172.8,-16.9714,121,168,206
173.829,-16.9714,124,170,207
174.857,-16.9714,128,172,208
175.886,-16.9714,146,185,219
176.914,-16.9714,172,200,208
177.943,-16.9714,175,201,203
178.971,-16.9714,183,209,231

-180,-18,159,193,222
-178.971,-18,166,198,224
-177.943,-18,143,183,215
-176.914,-18,136,178,212
-175.886,-18,138,179,213
-174.857,-18,146,185,216
-173.829,-18,136,178,212
-172.8,-18,126,171,208
-171.771,-18,123,169,207
-170.743,-18,125,170,207
-169.714,-18,123,169,206
-168.686,-18,120,167,205
-167.657,-18,119,166,205
-166.629,-18,118,166,204
-165.6,-18,118,166,204
-164.571,-18,118,166,204
-163.543,-18,119,166,205
-162.514,-18,119,166,205
-161.486,-18,120,167,205
-160.457,-18,123,169,206
-159.429,-18,123,169,206
-158.4,-18,122,168,205
-157.371,-18,121,167,205
-156.343,-18,120,168,205
-155.314,-18,120,168,206
-154.286,-18,121,168,206
-153.257,-18,122,168,206
-152.229,-18,123,169,207
-151.2,-18,124,170,208
-150.171,-18,131,175,210
-149.143,-18,128,173,209
-148.114,-18,124,170,207
-147.086,-18,126,171,208
-146.057,-18,126,172,208
-145.029,-18,126,172,208
-144,-18,127,172,208
-142.971,-18,132,175,210
-141.943,-18,137,178,212
-140.914,-18,135,177,211
-139.886,-18,127,172,209
-138.857,-18,125,171,208
-137.829,-18,125,171,208
-136.8,-18,125,171,208
-135.771,-18,121,168,206
-134.743,-18,120,167,205
-133.714,-18,119,167,205
-132.686,-18,118,166,204
-131.657,-18,118,166,204
-130.629,-18,118,166,204
-129.6,-18,118,166,204
-128.571,-18,118,166,204
-127.543,-18,118,166,204
-126.514,-18,118,166,204
-125.486,-18,118,166,204
-124.457,-18,118,166,204
-123.429,-18,118,166,204
-122.4,-18,118,166,204
-121.371,-18,118,166,204
-120.343,-18,118,166,204
-119.314,-18,118,166,204
-118.286,-18,118,166,204
-117.257,-18,118,166,204
-116.229,-18,118,166,204
-115.2,-18,118,166,204
-114.171,-18,118,166,204
-113.143,-18,118,166,204
-112.114,-18,118,166,204
-111.086,-18,118,166,204
-110.057,-18,118,166,204
-109.029,-18,118,166,204
-108,-18,118,166,204
-106.971,-18,118,166,204
-105.943,-18,118,166,204
-104.914,-18,118,166,204
-103.886,-18,118,166,204
-102.857,-18,118,166,204
-101.829,-18,118,166,204
-100.8,-18,118,166,204
-99.7714,-18,118,166,204
-98.7429,-18,118,166,204
-97.7143,-18,118,166,204
-96.6857,-18,118,166,204
-95.6571,-18,118,166,204
-94.6286,-18,118,166,204
-93.6,-18,118,166,204
-92.5714,-18,118,166,204
-91.5429,-18,118,166,204
-90.5143,-18,118,166,204
-89.4857,-18,118,166,204
-88.4571,-18,118,166,204
-87.4286,-18,118,166,204
-86.4,-18,118,166,204
-85.3714,-18,118,166,204
-84.3429,-18,119,166,205
-83.3143,-18,119,166,205
-82.2857,-18,119,166,205
-81.2571,-18,119,166,205
-80.2286,-18,119,167,205
-79.2,-18,121,168,206
-78.1714,-18,122,169,207
-77.1429,-18,125,171,208
-76.1143,-18,130,174,210
-75.0857,-18,137,179,213
-74.0571,-18,146,184,215
-73.0286,-18,161,194,222
-72,-18,186,215,240
-70.9714,-18,202,205,205
-69.9429,-18,199,191,184
-68.9143,-18,195,192,190
-67.8857,-18,209,202,198
-66.8571,-18,195,191,188
-65.8286,-18,187,167,155
-64.8,-18,194,168,151
-63.7714,-18,164,178,159
-62.7429,-18,144,185,167
-61.7143,-18,147,186,167
-60.6857,-18,148,183,164
-59.6571,-18,139,179,158
-58.6286,-18,134,176,156
-57.6,-18,126,173,151
-56.5714,-18,127,175,153
-55.5429,-18,140,181,161
-54.5143,-18,153,187,169
-53.4857,-18,186,195,172
-52.4571,-18,172,190,165
-51.4286,-18,160,185,163
-50.4,-18,161,188,167
-49.3714,-18,179,194,171
-48.3429,-18,196,198,177
-47.3143,-18,205,200,180
-46.2857,-18,191,195,173
-45.2571,-18,176,193,168
-44.2286,-18,193,191,171
-43.2,-18,177,186,166
-42.1714,-18,145,180,161
-41.1429,-18,127,172,149
-40.1143,-18,164,197,196
-39.0857,-18,193,216,240
-38.0571,-18,158,192,220
-37.0286,-18,136,178,212
-36,-18,127,172,209
-34.9714,-18,122,168,206
-33.9429,-18,120,167,205
-32.9143,-18,119,166,205
-31.8857,-18,119,166,205
-30.8571,-18,118,166,204
-29.8286,-18,118,166,204
-28.8,-18,118,166,204
-27.7714,-18,118,166,204
-26.7429,-18,118,166,204
-25.7143,-18,118,166,204
-24.6857,-18,118,166,204
-23.6571,-18,118,166,204
-22.6286,-18,118,166,204
-21.6,-18,118,166,204
-20.5714,-18,118,166,204
-19.5429,-18,118,166,204
-18.5143,-18,118,166,204
-17.4857,-18,118,166,204
-16.4571,-18,118,166,204
-15.4286,-18,119,166,204
-14.4,-18,119,166,204
-13.3714,-18,119,166,204
-12.3429,-18,119,166,204
-11.3143,-18,118,166,204
-10.2857,-18,118,166,204
-9.25714,-18,118,166,204
-8.22857,-18,118,166,204
-7.2,-18,118,166,204
-6.17143,-18,119,166,204
-5.14286,-18,118,166,204
-4.11429,-18,118,166,204
-3.08571,-18,118,166,204
-2.05714,-18,118,166,204
-1.02857,-18,118,166,204
0,-18,118,166,204
1.02857,-18,118,166,204
2.05714,-18,118,166,204
3.08571,-18,118,166,204
4.11429,-18,119,166,205
5.14286,-18,119,166,205
6.17143,-18,120,167,205
7.2,-18,123,169,207
8.22857,-18,128,173,209
9.25714,-18,139,180,213
10.2857,-18,163,198,227
11.3143,-18,191,206,217
12.3429,-18,196,186,169
13.3714,-18,204,188,168
14.4,-18,209,193,172
15.4286,-18,210,196,175
16.4571,-18,211,196,175
17.4857,-18,212,196,174
18.5143,-18,211,194,173
19.5429,-18,210,195,174
20.5714,-18,209,196,175
21.6,-18,208,197,176
22.6286,-18,208,198,177
23.6571,-18,209,200,179
24.6857,-18,211,199,178
25.7143,-18,201,195,174
26.7429,-18,205,200,179
27.7714,-18,212,197,177
28.8,-18,211,198,177
29.8286,-18,213,196,175
30.8571,-18,205,186,166
31.8857,-18,200,183,164
32.9143,-18,164,181,161
33.9429,-18,131,172,152
34.9714,-18,117,164,142
36,-18,158,192,190
37.0286,-18,198,219,243
38.0571,-18,169,200,228
39.0857,-18,150,187,217
40.1143,-18,145,184,216
41.1429,-18,149,187,217
42.1714,-18,164,197,226
43.2,-18,180,206,221
44.2286,-18,148,179,162
45.2571,-18,195,196,177
46.2857,-18,212,196,177
47.3143,-18,207,189,169
48.3429,-18,162,179,164
49.3714,-18,169,202,224
50.4,-18,147,185,217
51.4286,-18,133,176,211
52.4571,-18,126,171,208
53.4857,-18,123,169,207
54.5143,-18,123,169,206
55.5429,-18,123,170,207
56.5714,-18,126,171,209
57.6,-18,130,174,210
58.6286,-18,130,174,210
59.6571,-18,126,171,208
60.6857,-18,125,170,208
61.7143,-18,124,170,207
62.7429,-18,122,169,207
63.7714,-18,121,168,206
64.8,-18,120,167,206
65.8286,-18,119,167,205
66.8571,-18,119,166,205
67.8857,-18,119,166,205
68.9143,-18,118,166,204
69.9429,-18,118,166,204
70.9714,-18,118,166,204
72,-18,118,166,204
73.0286,-18,118,166,204
74.0571,-18,118,166,204
75.0857,-18,118,166,204
76.1143,-18,118,166,204
77.1429,-18,118,166,204
78.1714,-18,118,166,204
79.2,-18,118,166,204
80.2286,-18,118,166,204
81.2571,-18,118,166,204
82.2857,-18,118,166,204
83.3143,-18,119,166,205
84.3429,-18,119,166,205
85.3714,-18,119,166,205
86.4,-18,120,167,205
87.4286,-18,122,169,206
88.4571,-18,120,167,205
89.4857,-18,119,166,205
90.5143,-18,119,166,205
91.5429,-18,119,166,205
92.5714,-18,118,166,204
93.6,-18,118,166,204
94.6286,-18,118,166,204
95.6571,-18,118,166,204
96.6857,-18,118,166,204
97.7143,-18,118,166,204
98.7429,-18,118,166,204
99.7714,-18,118,166,204
100.8,-18,118,166,204
101.829,-18,118,166,204
102.857,-18,118,166,204
103.886,-18,118,166,204
104.914,-18,118,166,204
105.943,-18,118,166,205
106.971,-18,119,167,205
108,-18,119,167,205
109.029,-18,120,167,206
110.057,-18,123,169,207
111.086,-18,126,171,208
112.114,-18,134,177,211
113.143,-18,144,183,216
114.171,-18,150,187,218
115.2,-18,160,194,222
116.229,-18,172,201,226
117.257,-18,181,208,230
118.286,-18,192,215,235
119.314,-18,198,220,239
120.343,-18,207,228,248
121.371,-18,181,197,200
122.4,-18,158,167,154
123.429,-18,164,168,157
124.457,-18,166,168,157
125.486,-18,174,172,161
126.514,-18,185,179,167
127.543,-18,185,178,166
128.571,-18,189,181,169
129.6,-18,187,179,166
130.629,-18,181,173,162
131.657,-18,179,172,160
132.686,-18,181,174,162
133.714,-18,180,173,161
134.743,-18,176,171,159
135.771,-18,179,173,161
136.8,-18,182,177,165
137.829,-18,172,171,159
138.857,-18,157,160,147
139.886,-18,152,156,143
140.914,-18,160,161,151
141.943,-18,172,173,161
142.971,-18,185,187,173
144,-18,190,192,175
145.029,-18,163,181,161
146.057,-18,191,213,222
147.086,-18,206,225,247
148.114,-18,189,213,234
149.143,-18,182,209,231
150.171,-18,173,203,228
151.2,-18,164,197,224
152.229,-18,150,187,218
153.257,-18,137,178,212
154.286,-18,131,175,210
155.314,-18,129,173,209
156.343,-18,127,172,208
157.371,-18,129,173,210
158.4,-18,134,177,211
159.429,-18,131,174,210
